manchu_word,trans_word,desc_word,dic_id,image_file_name,image_file_page_no
ᡧᠣᠯᠣᠨ,Solon,〔名〕①叉子，（刀上的）小叉。②扦子。③橛子。,6,558,558c
ᡧᠣᠯᠣᠨᡨᡠ,Solontu,〔名〕〈动〉虬。,6,558,558c
ᡧᠣᠯᠣᠨᡨᡠ ᠴᠣᡥᠣᡵᠣ,Solontu cohoro,九花虬，有豹花的骏马。,6,558,558c
ᡧᠣᠯᠣᠩᡤᠣ,Solonggo,〔形〕①尖的，尖尖的，有尖的。②闲暇的。〔名〕尖子，指行兵打围中有能为之人。,6,558,558c
ᡧᠣᠯᠣᠩᡤᠣ ᠮᠠᡶᡠᡨᠠ,Solonggo mafuta,〈动〉二岁鹿。,6,558,558c
ᡧᠣᠯᠣᠩᡤᠣ ᠰᠠᠴᡳᡴᡡ,Solonggo sacik@,尖镢头，镐。,6,558,558c
ᡧᠣᠯᠣᠮᠪᡳ,Solombi,〔及〕（在火中）烤、烧。,6,558,558c
ᡧᠣᠯᠣᠮᡝ ᡶᡳᠶᠠᡴᡡᠮᠪᡳ,Solome fiyak@mbi,焚炙。,6,558,558c
ᡧᠣᠯᠣᡵᠣ︕ ᡶᡳᠶᠠᡴᡡᡵᡝ ᡝᡵᡠᠨ,Soloro! fiyak@re erun,炮烙之刑。,6,558,558c
ᡧᠣᠯᡳ,Soli,〔形〕（抛掷物不到目的地而）中途落下的、半途停下的。,6,558,558b
ᡧᠣᠯᡳᠩᡥᠣ,Solingho,〔名〕〈地〉小凌河。,6,558,558b
ᡧᠣᠯᡳᠩᡥᠣ ᡤᡳᠶᠠᠮᡠᠨ,Solingho giyamun,〈地〉小凌河站。,6,558,558b
ᡧᠣᠰᡳᠨ,Sosin,〔名〕①转轴，榫头。②（铡刀的）铁串钉，插销。,6,557,557b
ᡧᠣᠰᡳᡨᡠᠨ,Sositun,〔名〕〈动〉犁鼠，muktun （鼢鼠）之别名。,6,557,557b
ᡧᠣᠰᡳᡴᡳ,Sosiki,〔名〕〈动〉五道眉，一种大尾鼠名。〔形〕急躁的。,6,557,557b
ᡧᠣᠶᠣᠮᠪᡳ,Soyombi,〔不及〕①收缩，抽缩，缩小，皱缩，蜷曲，蜷缩： niyalma se de ofi beye Soyoho 人老而身缩小； sirame edunggiyafi walgiyafi bele Soyoho 后经风日，米身收缩。②发皱，起皱褶，起皱纹。,6,559,559a
ᡧᠣᠶᠣᠮᡝ ᠪᡠᡴᡩᠠᠪᡠᠮᠪᡳ,Soyome bukdabumbi,屈挠，屈服。,6,559,559a
ᡧᠣᠶᠣᠮᡝ ᡤᠣᠴᡳᠮᠪᡠᠮᠪᡳ,Soyome gocimbumbi,抽搐。,6,559,559a
ᡧᠣᠶᠣᠰᡥᡡᠨ,Soyosh@n,〔形〕①抽缩的，抽搐的。②起皱的，褶皱的。,6,559,559a
ᡧᠣᠶᠣᡵᠣ ᠪᡠᡴᡩᠠᡵᠠ,Soyoro bukdara,掘挠，蜷曲。,6,559,559a
ᡧᠣᠶᠣᡵᠣ ᠰᡳᠨᡩᠠᡵᠠ,Soyoro sindara,抽展。,6,559,559a
ᡧᠣᡤᡝ,Soge,〔名〕锞子，锭子，元宝。,6,559,559a
ᡧᠣᡥᠠᠨ,Sohan,〔名〕骖。,6,557,557a
ᡧᠣᡥᠠᠨ ᡳ ᠮᠣᡵᡳᠨ,Sohan i morin,骖，驷马，帮套马，拉套马，边套马。,6,557,557a
ᡧᠣᡥᠠᠨ ᡳ ᠮᠣᡵᡳᠨ ᠰᡝᠮᡝ ᡳᠯᡝᠩᡤᡠ ᠪᡝ ᠠᠮᠪᡠᡵᠠᡴᡡ,Sohan i morin seme ilenggu be amburak@,驷马不及舌，驷马难追。,6,557,557a
ᡧᠣᡥᠠᡩᠠᠮᠪᡳ,Sohadambi,〔及〕①驾帮套马，驾边套马。②借助于人，靠人做事。,6,557,557b
ᡧᠣᡥᠠᡩᠠᡥᠠ ᠵᡠᠸᡝ ᠮᠣᡵᡳᠨ ᠮᠠᡴᠰᡳᡵᡝ ᠠᡩᠠᠯᡳ,Sohadaha juwe morin maksire adali,两骖如舞。,6,557,557b
ᡧᠣᡥᠠᡩᠠᡵᠠ ᠮᠣᡵᡳᠨ,Sohadara morin,骖，拉套马，帮套马，边套马。,6,557,557b
ᡧᠣᡥᠣ,Soho,〔名〕蛋清，蛋白。,6,557,557b
ᡧᠣᡧᠣᠨ,SoSon,①髻，鬟。②（食肉禽的）粪、屎。,6,557,557c
ᡧᠣᡧᠣᠨ ᡳ ᠸᡝᡵᡝᠨ,SoSon i weren,钿子，簪，发卡子。,6,557,557c
ᡧᠣᡧᠣᠩᡤᠣ ᠮᠠᡥᠠᠯᠠ,SoSonggo mahala,弁，古代束发帽。,6,557,557c
ᡧᠣᡧᠣᠪᡠᠨ,SoSobun,〔名〕①综合，总括，归纳，汇总，概括。②集子，汇编。,6,557,557c
ᡧᠣᡧᠣᠮᠪᡳ,SoSombi,〔及、不及〕①综合，归纳，概括，总结，汇总，结束：ilgame faksalame SoSofi wacihiyambi 分晰汇造完结。②合起来计算。③提纲挈领。④约（束）：dorolon i mimbe SoSombi 约我以礼。⑤梳髻，梳鬟，挽发髻。⑥（食肉禽）排泄粪便。,6,558,558a
ᡧᠣᡧᠣᠮᡝ ᠠᡵᠠᡶᡳ ᠸᡝᠰᡳᠮᠪᡠᠮᠪᡳ,SoSome arafi wesimbumbi,汇题（奏）。,6,558,558a
ᡧᠣᡧᠣᠮᡝ ᠪᠠᠨᠵᡳᠪᡠᠮᠪᡳ,SoSome banjibumbi,汇编。,6,558,558a
ᡧᠣᡧᠣᠮᡝ ᡩᠣᠰᡳᠮᠪᡠᠮᠪᡳ,SoSome dosimbumbi,汇入。,6,558,558a
ᡧᠣᡧᠣᠮᡝ ᡳᠴᡳᡥᡳᠶᠠᠮᠪᡳ,SoSome icihiyambi,总理，汇总办理。,6,558,558a
ᡧᠣᡧᠣᠰᡳ,SoSosi,〔名〕攒拦。,6,557,557c
ᡧᠣᡧᠣᡥᠣ ᡥᡝᡵᡤᡳᠨ,SoSoho hergin,统纪。,6,558,558a
ᡧᠣᡧᠣᡥᠣᠨ,SoSohon,〔名〕①综合，总括，归纳，汇总，概括：mukden i boigon i jurgan serengge jeku caliyan i SoSohon ba 盛京户部为钱粮总汇之区。②总纲，大纲，概略，纲要。③总数，总计，共计，总共。④结局，结果。,6,557,557c
ᡧᠣᡧᠣᡥᠣᠨ ᠣᠶᠣᠩᡤᠣ,SoSohon oyonggo,概要。,6,557,557c
ᡧᠣᡧᠣᡥᠣᠨ ᠣᠶᠣᠩᡤᠣ ᠪᡝ ᡤᠠᡳᡶᡳ ᡳᠴᡳᡥᡳᠶᠠᠮᠪᡳ,SoSohon oyonggo be gaifi icihiyambi,提纲挈领。,6,557,557c
ᡧᠣᡧᠣᡥᠣᠨ ᡤᡝᡨᡠᡴᡝᠨ ᠴᡝᠰᡝ,SoSohon getuken cese,简明清册。,6,557,557c
ᡧᠣᡧᠣᡥᠣᠨ ᡥᠠᠴᡳᠨ,SoSohon hacin,= SoSohon kooli,6,557,557c
ᡧᠣᡧᠣᡥᠣᠨ ᡨᠣᠨ,SoSohon ton,汇数，总数，汇总之数。,6,557,557c
ᡧᠣᡧᠣᡥᠣᠨ ᡴᠣᠣᠯᡳ,SoSohon kooli,凡例。,6,557,557c
ᡧᠣᡧᠣᡥᠣᠨ ᡳ ᡨᡠᡵᡤᡠᠨ,SoSohon i turgun,略节缘由。,6,557,557c
ᡧᠣᡧᠣᡥᠣᠨ ᡳ ᡩᠠᠩᠰᡝ,SoSohon i dangse,总册。,6,557,557c
ᡧᠣᡧᠣᡴᡡ,SoSok@,〔名〕▲髻。,6,557,557c
ᡧᠣᡧᠣᡶᡳ ᠸᠠᡴᠠᠯᠠᠮᡝ ᠸᡝᠰᡳᠮᠪᡠᠮᠪᡳ,SoSofi wakalame wesimbumbi,笼统劾参。,6,558,558a
ᡧᠣᡩᠠᠨ ᡳᠯᡥᠠ,Sodan ilha,〈植〉芍药花。,6,558,558a
ᡧᠣᡩᠣᠮᠪᡳ,Sodombi,〔不及〕①（马等以碎步）小颠、小跑、颠走。②串（门），闲游，闲逛，闲遛。③（从水中的鱼网里）捞。,6,558,558a
ᡧᠣᡩᠣᠮᡝ ᠰᠠᡵᠠᡧᠠᠮᠪᡳ,Sodome saraSambi,闲游。,6,558,558a
ᡧᠣᡩᠣᠮᡝ ᡶᡝᡨᡝᠮᠪᡳ,Sodome fetembi,淘挖。,6,558,558b
ᡧᠣᡩᠣᠮᡝ ᡶᡝᡴᠰᡳᠮᠪᡳ,Sodome feksimbi,驰骋。,6,558,558b
ᡧᠣᡩᠣᠮᡝ ᡶᡳᠶᡝᠯᡝᠮᠪᡳ,Sodome fiyelembi,游逛。,6,558,558b
ᡧᠣᡩᠣᡴᡡ,Sodok@,〔形〕好闲逛的，好闲遛的，游手好闲的。〔名〕（捞鱼用的）抄网。,6,558,558a
ᡧᠣᡩᡳᡤ᠋ᠠ ᠰᡝᡵᡝ ᠨᠣᠮᡠᠨ,Sodig'a sere nomun,〈书〉树提伽经。,6,558,558a
ᡧᠣᡴᡡ,Sok@,〔名〕（刮刷马畜用的）刮子、挠子。,6,557,557a
ᡧᠣᡴᡡ ᠠᠮᡩᡠᠨ,Sok@ amdun,刮鳔。,6,557,557a
ᡧᠣᡴᡧᠣᠯᡳᠮᠪᡳ,SokSolimbi,〔及〕弄成尖，突起，撅起来。,6,557,557a
ᡧᠣᡴᡧᠣᠯᡳᠮᡝ ᠮᡳᠶᠠᠯᡳᠮᠪᡳ,SokSolime miyalimbi,尖量。,6,557,557a
ᡧᠣᡴᡧᠣᡥᠣᠨ,SokSohon,〔形〕①（嘴唇等）撅着的。②突起的：SokSohon hada 尖峰。,6,557,557a
ᡧᠣᡴᡳᠨ ᠠᠯᡳᠨ,Sokin alin,〈地〉硕钦山，详见 Sukin alin。,6,559,559a
ᡧᠣᡴᡳᠨ ᠨᡳᠶᡝᡥᡝ,Sokin niyehe,〈动〉少卿，野鸭之一种。,6,559,559a
ᡧᠣᡵ ᠰᡝᠮᡝ,Sor seme,①嗖嗖，飒飒，淅沥： edun aga Sor sembi 风雨凄凄； dobori jing golmin de edun aga Sor sembi 夜长兮风淅淅。②（马畜等）略快地颠走： Sor seme yabumbi 略快地走。,6,559,559a
ᡧᠣᡵ ᠰᡝᠮᡝ ᠠᡤᠠᠮᠪᡳ,Sor seme agambi,雨潇潇，骤雨有声。,6,559,559b
ᡧᠣᡵ ᠰᡝᠮᡝ ᠰᡳᠮᡝᠨ ᠠᡴᡡ,Sor seme simen ak@,淅沥潇飒。,6,559,559b
ᡧᠣᡵ ᡧᠠᡵ,Sor Sar,嗖嗖，飒飒：aga nimanggi Sor Sar oho 雨雪霏霏。,6,559,559b
ᡧᠣᡵ ᡧᠣᡵ,Sor Sor,潇潇：aga Sor Sor sembi 雨潇潇。,6,559,559b
ᡧᠣᡵ ᡧᠣᡵ ᠰᡝᠮᡝ ᠰᡳᡵᡴᡝᡩᡝᠮᡝ ᠠᡤᠠᠮᠪᡳ,Sor Sor seme sirkedeme agambi,霪雨霏霏。,6,559,559b
ᡧᠣᡵᠣ,Soro,〔名〕筐子，篮子，篓子。,6,559,559b
ᡧᠣᡵᠣ ᠨᡳᠣᠨᡳᠣᡵᡠ ᠮᡠᠴᡝᠨ ᡥᠠᠴᡠᡴᠠᠨ,Soro nionioru mucen hacukan,筐筥錡金。,6,559,559b
ᡧᠣᡵᠣ ᠰᡝᠯᡝ,Soro sele,小顺刀。,6,559,559b
ᡧᠣᡵᠣ ᡠᡵᡳ,Soro uri,畚挶。,6,559,559b
ᡧᠣᡵᠣ ᡥᠣᠮᡳᠨ,Soro homin,畚鏄。,6,559,559b
ᡧᠣᡵᠣ ᡥᠣᠮᡳᠨ ᠨᡝᠮᡝᡵᡥᡝᠨ ᠰᡝᡴᡳᠶᡝᡴᡠ,Soro homin nemerhen sekiyeku,畚鏄簑笠。,6,559,559b
ᡧᠣᡵᠣ ᡩᡝ ᠪᡠᡩᠠ ᡨᠠᠮᡦᡳᠨ ᡩᡝ ᠨᡠᡵᡝ,Soro de buda tampin de nure,箪食壶浆。,6,559,559b
ᡧᠣᡵᠣ ᡩᡝ ᠵᡝᠮᡝ ᡶᡳᠶᠣᠣᠰᡝ ᡩᡝ ᠣᠮᡳᠮᠪᡳ,Soro de jeme fiyoose de omimbi,箪食瓢饮。,6,559,559c
ᡧᠣᡵᠣ ᡶᠠᡴᠰᡳ,Soro faksi,篮匠。,6,559,559c
ᡧᠣᡵᠣᠨ,Soron,〔名〕〈动〉鹨。,6,559,559c
ᡧᠣᡵᠣᠩᡤᠣ,Soronggo,〔形〕似筐样的。,6,559,559c
ᡧᠣᡵᠣᠩᡤᠣ ᡩᠠᠯᠠᠩᡤᠠ,Soronggo dalangga,竹络坝，以竹筐盛石砌成的坝。,6,559,559c
ᡧᠣᡵᠣ ᡳ ᠪᡠᡩᠠ ᠮᠣᠣᠰᡳᡨᡠᠨ ᡳ ᡧᠠᠰᡳᡤᠠᠨ,Soro i buda moositun i Sasigan,箪食豆羹。,6,559,559b
ᡧᠣᡵᡤᡳᠪᡠᠮᠪᡳ,Sorgibumbi,〔不及〕① Sorgimbi 的使动态。②被水冲刷。,6,559,559c
ᡧᠣᡵᡤᡳᠪᡠᠮᡝ ᠰᡳᠯᡤᡳᠶᠠᠪᡠᡥᠠᡳ ᡧᡠᠮᡳᠨ ᡥᠠᡶᡠᡴᠠ,Sorgibume silgiyabuhai Sumin hafuka,刷涤深通。,6,559,559c
ᡧᠣᡵᡤᡳᠮᠪᡳ,Sorgimbi,〔及〕①催，催促，催逼，督促。②钻，钻孔，钻眼，穿孔，穿洞。③冲刷。④穿过，进入，钻出。⑤钻（木取火）。,6,559,559c
ᡧᠣᡵᡤᡳᠮᡝ ᠪᡳᡵᡝᠪᡠᠮᠪᡳ,Sorgime birebumbi,河水冲刷，淹没。,6,560,560a
ᡧᠣᡵᡤᡳᠮᡝ ᠵᠠᡶᠠᠮᠪᡳ,Sorgime jafambi,催缉。,6,560,560a
ᡧᠣᡵᡤᡳᠮᡝ ᠵᡠᡵᠠᠮᠪᡠᠮᡝ ᡥᠠᠴᡳᡥᡳᠶᠠᠮᡝ ᡩᠣᠣᠪᡠᠮᠪᡳ,Sorgime jurambume hacihiyame doobumbi,提趱渡。,6,560,560a
ᡧᠣᡵᡤᡳᠮᡝ ᠵᡠᡵᠠᠮᠪᡠᠮᡝ ᡴᠠᡩᠠᠯᠠᠮᡝ ᡨᡠᠸᠠᡧᠠᡨᠠᠮᠪᡳ,Sorgime jurambume kadalame tuwaSatambi,催趱照料。,6,560,560a
ᡧᠣᡵᡤᡳᠮᡝ ᡝᠶᡝᠮᠪᡳ,Sorgime eyembi,顶冲，指河流涨势很猛，水头项撞而来，冲击河岸。,6,559,559c
ᡧᠣᡵᡤᡳᠮᡝ ᡝᡶᡠᠵᡝᡶᡳ ᡧᡠᠩᡴᡠᠮᡝ ᡨᡠᡥᡝᡴᡝ,Sorgime efujefi Sungkume tuheke,沷损坍卸，指河水冲击河岸，河堤坍塌。,6,559,559c
ᡧᠣᡵᡤᡳᠮᡝ ᡤᠠᡳᡵᡝ ᡩᡝ ᡥᡡᠰᡠᠨ ᠪᡠᠮᡝ ᡶᠠᡧᡧᠠᠮᠪᡳ,Sorgime gaire de h@sun bume faSSambi,催取出力。,6,560,560a
ᡧᠣᡵᡤᡳᠮᡝ ᡥᠠᡶᡳᡵᠠᠮᠪᡳ,Sorgime hafirambi,迫逐。,6,560,560a
ᡧᠣᡵᡤᡳᠴᡳ ᡝᠯᡝ ᠠᡴᡩᡠᠨ,Sorgici ele akdun,钻之弥坚。,6,560,560a
ᡧᠣᡵᡤᡳᡴᡠ,Sorgiku,〔名〕▲车。,6,560,560a
ᡧᠣᡵᡤᡳᡴᡡ,Sorgik@,茧自缚〔名〕钻子。,6,559,559c
ᡧᠣᡵᡤᡳᡵᡝ ᠪᡝ ᠠᠯᡳᡥᠠ ᠪᠠ,Sorgire be aliha ba,顶冲之要，指受顶冲之地。,6,560,560a
ᡧᠣᡵᡥᠣ,Sorho,〔名〕①雏。②雏鸡。,6,559,559c
ᡧᠣᡵᡩᠠᡳ,Sordai,〔名〕踝骨凹，背式骨旁洼的一边，又作 alcu。,6,559,559c
ᡧᠣᡵᡳ,Sori,〔名〕（盛米等物的）草囤。,6,559,559b
ᡧᠣᡵᡳᠮᡝ,Sorime,〔副动〕烧炙，炽烈。,6,559,559b
ᡧᠣᡵᡳᠮᡝ ᡥᠠᠯᡥᡡᠨ,Sorime halh@n,酷热，灼热，炎热。,6,559,559b
ᡧᠣᡶᠣᠶᠣᠨ,Sofoyon,〔形〕性急的，急性子的，急躁的，暴躁的，心胸狭窄的。,6,560,560a
ᡧᠣᡶᠣᠶᠣᠨ ᡥᠠᡥᡳᠨ,Sofoyon hahin,褊急。,6,560,560a
ᡧᠣᡶᠣᡵ,Sofor,〔副〕徒忙，白忙，皇皇张张。,6,560,560b
ᡧᠣᡶᠣᡵᠣ,Soforo,〔量〕撮，六十四黍为一圭，四圭为一撮，十撮为一勺： emu Soforo boihon 一撮土。,6,560,560a
ᡧᠣᡶᠣᡵᠣ ᠠᡴᡡ,Soforo ak@,马不把滑。,6,560,560a
ᡧᠣᡶᠣᡵᠣ ᠰᠠᡳᠨ,Soforo sain,马把滑。,6,560,560a
ᡧᠣᡶᠣᡵᠣ ᠴᡝᠴᡳᡴᡝ,Soforo cecike,〈动〉天狗， julergingge ulgiyan cecike （南翠）之别名。,6,560,560a
ᡧᠣᡶᠣᡵᠣᠩᡤᠣ,Soforonggo,〔形〕①沙陷的，沙地陷马蹄子的。②能撮住的，有撮口的。,6,560,560a
ᡧᠣᡶᠣᡵᠣᠮᠪᡳ,Soforombi,〔及〕①（用爪）抓、搔、挠。②撮，撮住，撮口一把攒住： angga Soforome encu jilgan arambi 撮口出异声。,6,560,560b
ᡧᠣᡶᠣᡵᠣᡴᡡ,Soforok@,〔名〕锚。,6,560,560b
ᡧᠣᡶᠣᡵᠣᡴᡡ ᠰᡝᠯᡝ,Soforok@ sele,铁锚。,6,560,560b
ᡧᠣᡶᠣᡵᡧᠣᠮᠪᡳ,SoforSombi,〔及〕乱抓、乱挠。,6,560,560b
ᡧᠣᡶᡳ ᠨᡳᠶᡝᠴᡝᠮᠪᡳ,Sofi niyecembi,刮补，指文书在誊写过程中，如有誊错之字，可将错字挖去，贴纸另写。,6,559,559a
ᡧᠣᡶᡳ ᠨᡳᠶᡝᠴᡝᡥᡝ ᠰᠣᠩᡴᠣ,Sofi niyecehe songko,挖补痕迹。,6,559,559a
ᡧᡝ,Se,〔名〕〈动〉风鹰。,6,553,553b
ᡧᡝ ᠪᠠ,Se ba,舍把，即土舍中之管事人，为土司属下之小头目。,6,553,553b
ᡧᡝ ᠪᡝ ᠶᠠᡵᡠᠮᠪᡳ,Se be yarumbi,援赦，指援照大赦规定减免刑罚。,6,553,553b
ᡧᡝ ᡮ᠋ᠠᠩ,Se ts'ang,社仓，一般由士民捐置，听士民自为经理之储粮备荒粮仓。,6,553,553b
ᡧᡝᠣ,Seo,〔象〕嗖。,6,553,553c
ᡧᡝᠣ ᠰᡝᠮᡝ ᡩᠠᠮᠪᡳ,Seo seme dambi,飕飕。,6,553,553c
ᡧᡝᠣ ᡧᠠ,Seo Sa,嗖嗖，飒飒。,6,553,553c
ᡧᡝᠣ ᡧᡝᠣ,Seo Seo,嗖嗖： edun Seo Seo sembi 风飘飘； fundehun edun Seo Seo seme dambi 阴风号号。,6,553,553c
ᡧᡝᠣᠯᡝᠨ,Seolen,〔名〕剌绣。,6,553,553c
ᡧᡝᠣᠯᡝᠨ ᠪᠣᠵᡳᡵᡳ ᡳᠯᡥᠠ,Seolen bojiri ilha,〈植〉绣线菊。,6,553,553c
ᡧᡝᠣᠯᡝᠮᠪᡳ,Seolembi,〔及〕绣花，剌绣。,6,553,553c
ᡧᡝᠣᠯᡝᡥᡝ ᠵᡳᠪᡝᡥᡠᠨ,Seolehe jibehun,绣被。,6,553,553c
ᡧᡝᠣᠯᡝᡥᡝ ᡝᠩᡤᡝᠮᡠ,Seolehe enggemu,绣鞍。,6,553,553c
ᡧᡝᠨᡨᡠ,Sentu,〔名〕绦子，宽绦子。,6,553,553c
ᡧᡝᠨᡨᡠᡥᡝᠨ,Sentuhen,= Setuhen,6,553,553c
ᡧᡝᠨᡨᡠᡥᡝᠨ ᡴᡳᡨᡠᡥᠠᠨ ᡶᡳᡨᡥᡝᡵᡝ ᠠᡩᠠᠯᡳ,Sentuhen kituhan fithere adali,如鼓瑟琴。,6,553,553c
ᡧᡝᠩᠰᡳᠨ,Sengsin,〔名〕风水。,6,553,553c
ᡧᡝᠩᠰᡳᠨ ᡨᡠᠸᠠᠮᠪᡳ,Sengsin tuwambi,看风水。,6,553,553c
ᡧᡝᠩᠰᡳᠨ ᡩᡝ ᡤᠣᡳᠴᡠᡴᠠ ᠪᠠᠪᡳ,Sengsin de goicuka babi,有碍风水。,6,553,553c
ᡧᡝᠩᠰᡳᠨ ᡳ ᠰᡳᡵᡝᠨ,Sengsin i siren,龙脉。,6,553,553c
ᡧᡝᠩᠰᡳᠨ ᡳ ᠰᡳᡵᡝᠨ ᡩᡝ ᡤᠣᡳᠴᡠᡴᠠ ᠣᠮᠪᡳ,Sengsin i siren de goicuka ombi,碍于龙脉。,6,553,553c
ᡧᡝᠩᡤᡝ,Sengge,〔名〕①预知者。②灵根。③神，封谥等处用语，其 amba wen i badarambume forgoSohongge be Sengge sembi  大化广运曰神； abka de dursuleme forgon be badarambuhangge be Sengge sembi 则天广运曰神； gosin de toktome dasan be ilibuhangge be Sengge sembi 安仁立政曰神。,6,554,554a
ᡧᡝᠩᡤᡝ ᠰᠠᡴᠰᠠᡥᠠ,Sengge saksaha,〈动〉灵鹊。,6,554,554a
ᡧᡝᠩᡤᡝ ᠵᡠᡳ,Sengge jui,神童。,6,554,554a
ᡧᡝᠩᡤᡝ ᡝᠨᡩᡠᡵᡳᠩᡤᡝ ᡧᡠ ᡥᠣᡵᠣᠩᡤᠣ,Sengge enduringge Su horonggo,神圣文武。,6,554,554a
ᡧᡝᠩᡤᡝ ᡠᠯᡥᡳᠴᡠᠨ ᡶᡝᡵᡤᡠᠸᡝᠴᡠᡴᡝ ᠪᠠᡳᡨᠠᠯᠠᠨ,Sengge ulhicun ferguwecuke baitalan,神通妙用。,6,554,554a
ᡧᡝᠩᡤᡝ ᡴᠣᡴᡳᡵᠠᡥᠠ,Sengge kokiraha,损神，伤神。,6,554,554a
ᡧᡝᠩᡤᡝ ᡴᡡᠪᡠᠯᡳᠨ ᡳ ᠰᠠᠮᠠᡩᡳ ᡳ ᠨᠣᠮᡠᠨ,Sengge k@bulin i samadi i nomun,〈书〉神变三魔地经。,6,554,554a
ᡧᡝᠩᡤᡝᠨ ᠮᠣᠣ,Senggen moo,〈植〉冥灵木。,6,554,554a
ᡧᡝᠩᡤᡝᠴᡳ ᡳᠯᡥᠠ,Senggeci ilha,〈植〉望仙花。,6,554,554b
ᡧᡝᠩᡤᡝᡥᡝᠨ,Senggehen,〔名〕〈动〉仙禽，鹤之一种。,6,554,554b
ᡧᡝᠩᡤᡝᡨᡠ,Senggetu,〔名〕〈动〉白泽，传说中的神兽名。,6,554,554a
ᡧᡝᠩᡤᡝᡨᡠᠩᡤᡝ,Senggetungge,〔形〕有白泽像的。,6,554,554a
ᡧᡝᠩᡤᡝᡨᡠᠩᡤᡝ ᡴᡳᡵᡠ,Senggetungge kiru,白泽旗，在幅上绣有白泽像的旗。,6,554,554b
ᡧᡝᠩᡤᡳᠨ,Senggin,〔名〕①额头，前额。②灶檐。③山岬，岬角。,6,554,554b
ᡧᡝᠩᡤᡳᠨ ᡤᠠᡳᠮᠪᡳ,Senggin gaimbi,弹脑门。,6,554,554b
ᡧᡝᠩᡤᡳᠨ ᡥᡳᡨᡝᡵᡝᠮᠪᡳ,Senggin hiterembi,蹙额。,6,554,554b
ᡧᡝᠩᡤᡳᠨ ᡧᡠᡶᠠᠨᠠᠮᠪᡳ,Senggin Sufanambi,皱眉头。,6,554,554b
ᡧᡝᠩᡤᡳᠨ ᡩᡝ ᠴᡳᠨᡠᡥᡡᠨ ᡨᠣᠩᡴᡳ ᠰᡳᠨᡩᠠᡥᠠ,Senggin de cinuh@n tongki sindaha,点额，前额上点红点。,6,554,554b
ᡧᡝᠩᡤᡳᠨ ᡶᡠᠴᡳᡥᡳᠶᠠᠯᠠᠪᡠᡥᠠ,Senggin fucihiyalabuha,烂额。,6,554,554b
ᡧᡝᠩᡤᡳᠨᡨᡠ,Senggintu,〔名〕幞头，古时头巾名。,6,554,554b
ᡧᡝᠩᡯᡠ,Sengdzu,〔名〕圣祖。,6,554,554b
ᡧᡝᠩᡯᡠ ᡤᠣᠰᡳᠨ ᡥᡡᠸᠠᠩᡩᡳ,Sengdzu gosin h@wangdi,圣祖仁皇帝，名玄烨，世祖第三子，顺治十一年（一六五四年）三月十八日巳时生于景仁宫，母孝康章皇后。八岁继帝位，鳌拜等四大臣辅政，十四岁亲政在位六十一年，年号康熙，庙号圣祖，谥号仁皇帝。康熙六十一年十一月十三日死于畅春园，享年六十九岁，葬于清东陵之景陵。,6,554,554b
ᡧᡝᠩᡴᡳᡨᡠ,Sengkitu,〔名〕〈动〉神羊。,6,553,553c
ᡧᡝᠩᡴᡳᡵᡳ,Sengkiri,〔名〕〈植〉蓍草。,6,553,553c
ᡧᡝᠩᡴᡳᡵᡳ ᡶᠣᠶᠣᡩᠣᡵᠣ ᡴᠣᠣᠯᡳ,Sengkiri foyodoro kooli,筮仪。,6,554,554a
ᡧᡝᠩᡴᡳᡵᡳ ᡳ ᡶᠣᠶᠣᡩᠣᡵᠣ ᠠᡩᠠᠯᡳ,Sengkiri i foyodoro adali,如筮。,6,554,554a
ᡧᡝᠪᠨᡳᠣ,Sebnio,〔名〕参，参水猿，二十八宿之一，西方白虎七宿中的第七宿。,6,554-,554- 3
ᡧᡝᠪᠨᡳᠣ ᡨᠣᡴᡩᠣᠩᡤᠣ ᡴᡳᡵᡠ,Sebnio tokdonggo kiru,参宿旗，在幅上绣有参宿像的旗。,6,554-,554- 3
ᡧᡝᠪᡝᠨ,Seben,〔名〕（打猞猁狲的）套子。,6,554-,554- 3
ᡧᡝᠪᡨᡝᠮᠪᡳ,Sebtembi,〔不及〕湿透，淋透，浸润： yasai muke adasun be Sebtehe 泪沾襟。,6,554-,554- 3
ᡧᡝᠮᡦᡳ,Sempi,〔名〕（用以镶皮鞋等物的）绿斜皮。,6,555,555a
ᡧᡝᠮᡦᡳ ᡥᠠᡨᠠᡵᠠᠮᠪᡳ,Sempi hatarambi,= Sempilembi,6,555,555a
ᡧᡝᠮᡦᡳᠯᡝᠮᠪᡳ,Sempilembi,〔及〕镶绿斜皮。,6,555,555a
ᡧᡝᠮᡦᡳᠯᡝᡥᡝ ᡤᡡᠯᡥᠠ,Sempilehe g@lha,绿斜皮牙缝靴。,6,555,555a
ᡧᡝᠯᠪᠣᡵᡳ ᠣᡵᡥᠣ,Selbori orho,〈植〉白芨。,6,555,555a
ᡧᡝᠯᡝᠨ,Selen,〔名〕小泉。,6,555,555a
ᡧᡝᠯᡝᠮᠪᡳ,Selembi,〔及〕①舍弃，拼命，舍身，豁出去： ergen be Selefi afame dailambi 舍身临阵；ergen be Selefi mujin be getukelembi 捐躯明志。②施舍，布施：sain de sebjeleme Selere de amuran 乐善好施。,6,555,555a
ᡧᡝᠵᡳᠯᡝᠮᠪᡳ,Sejilembi,〔及〕背诵，记住。,6,555,555a
